"meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","label"
0.220854643327594,0.0409907480299733,0.226325878594249,0.191437699680511,0.256741214057508,0.0653035143769968,1.15205855954389,3.16025471467591,0.877923633764332,0.216079780499165,0.207539936102236,0.220854643327594,0.130747477457522,0.048582995951417,0.274285714285714,0.994959677419355,0,3.1640625,3.1640625,0.184900284900285,"male"
0.204231698813006,0.0537015543080921,0.207391304347826,0.178695652173913,0.247826086956522,0.0691304347826087,1.37558734848638,4.32726087395712,0.907628937462312,0.411757739196841,0.181304347826087,0.204231698813006,0.144398214143454,0.0470127326150832,0.25130890052356,0.929496951219512,0.3984375,1.359375,0.9609375,0.113414634146341,"male"
0.191680662132439,0.0513635976025011,0.197037037037037,0.154814814814815,0.232592592592593,0.0777777777777778,2.33377256841599,8.84498027071939,0.880780787397333,0.402146549187656,0.225925925925926,0.191680662132439,0.144710196148551,0.0564705882352941,0.274285714285714,1.0634765625,0.3984375,3.5625,3.1640625,0.111755233494364,"male"
0.224785961650352,0.0455426199798647,0.235789473684211,0.212701754385965,0.255733333333333,0.0430315789473684,1.93249782397837,6.1736754819031,0.89562268944529,0.300136845167927,0.249838596491228,0.224785961650352,0.138892507023925,0.0471976401179941,0.27906976744186,1.03364158163265,0.2578125,3.046875,2.7890625,0.0999526571191857,"male"
0.191734847391991,0.0723795567280276,0.214391143911439,0.14,0.256236162361624,0.116236162361624,1.84115025315847,6.77615401559242,0.935040357413476,0.600946750000752,0.256752767527675,0.191734847391991,0.121212585070331,0.0471512770137525,0.271186440677966,0.930959302325581,0,1.1015625,1.1015625,0.0430597771023303,"male"
0.172408579852492,0.0632864346771969,0.175836177474403,0.135221843003413,0.222184300341297,0.086962457337884,1.25707651048667,4.75473175876977,0.952383630343224,0.659449002843809,0.189215017064846,0.172408579852492,0.128230347165499,0.0469208211143695,0.274285714285714,0.889627659574468,0.375,1.453125,1.078125,0.130907372400756,"male"
0.184362106308914,0.0623174858444455,0.188283028203859,0.142978723404255,0.235111331024245,0.0921326076199901,0.920585782063741,3.23479741074348,0.956667092461653,0.636580306405183,0.240237506185057,0.184362106308914,0.160091562599135,0.0471976401179941,0.27906976744186,0.831226145038168,0,3.5859375,3.5859375,0.0424525365701836,"male"
0.16073718230766,0.0635303007512713,0.161911902530459,0.0991940018744143,0.216232427366448,0.117038425492034,1.40924741168084,5.75288630499366,0.940499273391399,0.494559652900301,0.0834489222118088,0.16073718230766,0.101481597945097,0.0471050049067713,0.274285714285714,0.513616071428571,0,1.1015625,1.1015625,0.0864572779466396,"male"
0.147154367196093,0.0679477345718099,0.142355769230769,0.0837980769230769,0.202596153846154,0.118798076923077,1.25135396456617,5.66896221453241,0.955154758325312,0.641434933521914,0.0770673076923077,0.147154367196093,0.116596549368465,0.0470588235294118,0.277456647398844,0.747209821428571,0,1.828125,1.828125,0.179086538461538,"male"
0.174675419795311,0.0716531317356163,0.184193296960249,0.1223226812159,0.235588464536243,0.113265783320343,0.864588011937996,3.49094202815945,0.966747929179154,0.704749913589843,0.250101325019486,0.174675419795311,0.124818227741531,0.0469667318982388,0.27906976744186,0.777261513157895,0,17.25,17.25,0.0160840188014101,"male"
0.176823968617017,0.0600636088085018,0.150796915167095,0.127043701799486,0.236452442159383,0.109408740359897,1.74536558566177,6.11259825546998,0.9085297065508,0.353135229658167,0.12452442159383,0.176823968617017,0.12388894584844,0.0470588235294118,0.272727272727273,0.149286684782609,0,0.2578125,0.2578125,0.244755244755245,"male"
0.173385091481725,0.0560911758759691,0.162183754993342,0.129374167776298,0.222583222370173,0.0932090545938748,1.09791424583131,3.92793475145417,0.930093605361528,0.447268119848272,0.137203728362184,0.173385091481725,0.123805446369818,0.047808764940239,0.275862068965517,0.15869140625,0,0.2578125,0.2578125,0.238095238095238,"male"
0.190502583265333,0.0452311853273126,0.191888111888112,0.167738927738928,0.216037296037296,0.0482983682983683,1.79587396879764,6.42591022509747,0.898428735472257,0.374615815478218,0.192540792540793,0.190502583265333,0.138028145707226,0.047244094488189,0.274285714285714,0.181919642857143,0,0.4921875,0.4921875,0.175824175824176,"male"
0.196670940913189,0.0568410015708742,0.199565646594274,0.171924975320829,0.241579466929911,0.0696544916090819,1.35189726855973,4.3092441798135,0.932391259303954,0.527205610158032,0.194037512339585,0.196670940913189,0.131406501331901,0.0486815415821501,0.275862068965517,0.234375,0,0.3984375,0.3984375,0.226579520697168,"male"
0.16402123393886,0.0436376158640411,0.155909090909091,0.140795454545455,0.180170454545455,0.039375,2.23833618433089,8.52624034048582,0.875842585628112,0.317146368750502,0.150738636363636,0.16402123393886,0.130987950051991,0.047244094488189,0.272727272727273,0.173295454545455,0,0.5390625,0.5390625,0.102006688963211,"male"
0.189562135043345,0.056496477493082,0.177245283018868,0.143698113207547,0.247245283018868,0.103547169811321,1.1167295272802,3.58625353362131,0.919119922285544,0.377628519869304,0.147396226415094,0.189562135043345,0.134839571743664,0.0473840078973346,0.27906976744186,0.390767045454545,0,1.6171875,1.6171875,0.0649023314429742,"male"
0.146088354968641,0.0577598047109723,0.141246963562753,0.0970364372469636,0.187497975708502,0.0904615384615385,2.65067846739882,10.7552388590482,0.910962469058937,0.479210005854828,0.0979433198380567,0.146088354968641,0.0957050909044396,0.0469208211143695,0.275862068965517,0.421875,0,1.546875,1.546875,0.148830072880706,"male"
0.14851766180416,0.0609889368705677,0.126792452830189,0.102138364779874,0.204276729559748,0.102138364779874,2.20187307342358,9.46310547252878,0.929607849719398,0.547611894034528,0.106247379454927,0.14851766180416,0.136240988278512,0.049740932642487,0.275862068965517,0.310202205882353,0,1.453125,1.453125,0.17741935483871,"male"
0.157796726286341,0.0477326997980282,0.147203579418345,0.130917225950783,0.162237136465324,0.0313199105145414,2.26652723015193,7.7631464405307,0.8524134193334,0.255123689615602,0.1365548098434,0.157796726286341,0.147929525609929,0.0622568093385214,0.272727272727273,0.1376953125,0,0.609375,0.609375,0.149797570850202,"male"
0.173047634801365,0.0394772311857623,0.174502369668246,0.150616113744076,0.193744075829384,0.0431279620853081,1.83757274306299,6.04687493690336,0.878340768228237,0.328430585748714,0.168530805687204,0.173047634801365,0.149800898841286,0.0511727078891258,0.274285714285714,0.1265625,0,0.1875,0.1875,0.541666666666667,"male"
0.241286144990761,0.0399208584164774,0.254138286893705,0.232538699690402,0.26280701754386,0.0302683178534571,2.63982519828546,9.75437820443902,0.856289120258493,0.213532983425069,0.258328173374613,0.241286144990761,0.163380487083575,0.0469208211143695,0.27906976744186,0.608890086206897,0,4.640625,4.640625,0.0837444209537233,"male"
0.220960423288865,0.0539623374480247,0.2352,0.19936,0.260586666666667,0.0612266666666667,2.45090170099162,9.42627654458724,0.877665662441146,0.380454878603875,0.28,0.220960423288865,0.14069913291099,0.0485338725985844,0.277456647398844,0.3671875,0.1875,1.4765625,1.2890625,0.171717171717172,"male"
0.220960423288865,0.0539623374480247,0.2352,0.19936,0.260586666666667,0.0612266666666667,2.45090170099162,9.42627654458724,0.877665662441146,0.380454878603875,0.28,0.220960423288865,0.14069913291099,0.0485338725985844,0.277456647398844,0.3671875,0.1875,1.4765625,1.2890625,0.171717171717172,"male"
0.174254591063283,0.0427010794466758,0.176,0.156,0.1992,0.0432,2.07528446841471,7.15670674000618,0.887686419901199,0.436707177182695,0.1696,0.174254591063283,0.149607040098081,0.0484359233097881,0.25130890052356,0.21240234375,0.1171875,0.46875,0.3515625,0.222222222222222,"male"
0.173997122862099,0.0536325299454956,0.172958963282937,0.13244060475162,0.213477321814255,0.081036717062635,1.14442949806639,4.34770693742255,0.933854144990805,0.460313570776023,0.186263498920086,0.173997122862099,0.138741331647938,0.0469208211143695,0.271186440677966,0.565482954545454,0,0.9375,0.9375,0.244270833333333,"male"
0.147389398925312,0.0555987726814689,0.127221095334686,0.106490872210953,0.187423935091278,0.0809330628803245,2.34449880713189,9.13977568697253,0.91673685358121,0.460020968378948,0.112170385395538,0.147389398925312,0.122407067977264,0.0469208211143695,0.27906976744186,0.489630681818182,0,1.6875,1.6875,0.113224637681159,"male"
0.162917956857787,0.0572866622407946,0.161579617834395,0.117350318471338,0.204738853503185,0.0873885350318471,1.12659648245663,3.67762436365591,0.93828831001242,0.55831222805357,0.109859872611465,0.162917956857787,0.121384926612109,0.0474308300395257,0.277456647398844,0.496760670731707,0,1.3828125,1.3828125,0.189736346516008,"male"
0.145726092378785,0.0563759465587828,0.132307692307692,0.105230769230769,0.186461538461538,0.0812307692307692,1.6316691534598,5.70738718218037,0.935102979549728,0.577288066061615,0.0996923076923077,0.145726092378785,0.129937952454297,0.049079754601227,0.277456647398844,0.321957236842105,0,1.40625,1.40625,0.288461538461538,"male"
0.138806255154262,0.0593158561572665,0.126350974930362,0.0963231197771588,0.18016713091922,0.0838440111420613,1.67818062677945,5.885146124502,0.939257374830724,0.600453365671446,0.109972144846797,0.138806255154262,0.14223760879571,0.0475718533201189,0.274285714285714,0.5971875,0,1.265625,1.265625,0.266666666666667,"male"
0.142322016280226,0.0860192644514207,0.136682464454976,0.0663507109004739,0.218957345971564,0.15260663507109,1.68226390997779,7.46585771359895,0.966271451334487,0.794002866201013,0.132037914691943,0.142322016280226,0.124547959333161,0.0509554140127389,0.253968253968254,0.39616935483871,0.046875,0.984375,0.9375,0.035,"male"
0.151511999501419,0.0838488609804401,0.157317436661699,0.0863785394932936,0.224500745156483,0.138122205663189,1.32479450968337,6.53530189327709,0.9693669781311,0.782602605234095,0.00751117734724292,0.151511999501419,0.1085141800945,0.047713717693837,0.271186440677966,0.9384765625,0,1.3359375,1.3359375,0.0787607316162747,"male"
0.152168897968879,0.0787224483059018,0.156279069767442,0.100387596899225,0.217596899224806,0.117209302325581,1.68754149312166,6.73675514676521,0.956481951280194,0.731204942903976,0.10093023255814,0.152168897968879,0.118469316531394,0.0481927710843374,0.274285714285714,0.621951219512195,0,1.1015625,1.1015625,0.117021276595745,"male"
0.142000825966327,0.0803655534750023,0.156739130434783,0.0806521739130435,0.200108695652174,0.11945652173913,2.93006272865451,16.3828030794703,0.95415782486196,0.757589389881536,0.00836956521739131,0.142000825966327,0.143400918744324,0.0471512770137525,0.274285714285714,1.1634375,0.609375,1.5,0.890625,0.168859649122807,"male"
0.162234134643586,0.0861858039653391,0.179701492537313,0.0877611940298507,0.241923714759536,0.154162520729685,2.21717464787558,10.9981177296574,0.963460516401715,0.771915375403931,0.007893864013267,0.162234134643586,0.107162655568005,0.0469667318982388,0.259459459459459,0.890625,0,2.34375,2.34375,0.088,"male"
0.145916884592798,0.0743095105308569,0.148776119402985,0.0869253731343284,0.20644776119403,0.119522388059702,2.14090970605281,9.2460031554996,0.950828135919175,0.733978532367575,0.0827462686567164,0.145916884592798,0.102351213655109,0.0476190476190476,0.258064516129032,0.51664402173913,0,1.3125,1.3125,0.147727272727273,"male"
0.202659810475911,0.070956089022388,0.231947194719472,0.17003300330033,0.251353135313531,0.0813201320132013,1.47504665471681,4.43744921201662,0.929056607771908,0.578073188476451,0.240726072607261,0.202659810475911,0.109432870492722,0.0491803278688525,0.277456647398844,0.310546875,0,1.5234375,1.5234375,0.134615384615385,"male"
0.195987443911055,0.0575449054828243,0.210245614035088,0.171929824561404,0.235789473684211,0.063859649122807,1.88845857810233,6.74313339234626,0.903008738149774,0.52054818468573,0.229894736842105,0.195987443911055,0.185626450865287,0.0641711229946524,0.269662921348315,0.962109375,0.1171875,1.6171875,1.5,0.186631944444444,"male"
